IMDB_ID,Title,Year,Release_Month,Age_Rating,Genre,Directors,Actors,Producers,Writers,Composers,Runtime,Cinematographers,Production_Companies,Country,Language,Average_Rating,Budget,Budget_Normalized,Revenue_Normalized,num_genre,num_directors,num_actors,num_producers,num_writers,num_composers,num_cinematographers,num_production_companies
tt1735898,Snow White and the Huntsman,2012.0,8,PG-13,"['Adventure', 'Fantasy', 'Drama']",['Rupert Sanders'],"['Kristen Stewart', 'Chris Hemsworth', 'Charlize Theron', 'Sam Claflin', 'Ian McShane', 'Ray Winstone', 'Nick Frost', 'Noah Huntley', 'Toby Jones', 'Eddie Marsan']","['Sam Mercer', 'Joe Roth']","['Evan Daugherty', 'John Lee Hancock', 'Hossein Amini']",['James Newton Howard'],127.0,['Greig Fraser'],"['Universal Pictures', 'Roth Films']","United Kingdom, Japan, United States",English,5.65,170000000,3.1380417739336184,1.6286219888346392,3,1,10,2,3,1,1,2
tt0114709,Toy Story,1995.0,9,G,"['Animation', 'Adventure', 'Family', 'Comedy']",['John Lasseter'],"['Tom Hanks', 'Tim Allen', 'Don Rickles', 'Jim Varney', 'Wallace Shawn', 'John Ratzenberger', 'Annie Potts', 'John Morris', 'Erik von Detten', 'Laurie Metcalf']","['Bonnie Arnold', 'Ralph Guggenheim']","['Joss Whedon', 'Andrew Stanton', 'Joel Cohen', 'Alec Sokolow']",['Randy Newman'],81.0,[],['Pixar'],United States,English,8.975,30000000,0.0386559117067356,1.6168785334757143,4,1,10,2,4,1,0,1
tt3781476,Monster Hunt,2015.0,5,PG,"['Comedy', 'Fantasy', 'Adventure']",['Raman Hui Shing-Ngai'],"['Bai Baihe', 'Jing Boran', 'Jiang Wu', 'Elaine Jin Yan-Ling', 'Wallace Chung', 'Eric Tsang', 'Sandra Ng', 'Tang Wei', 'Yao Chen', 'Yan Ni']","['Alan Yuen', 'Bill Kong Chi-Keung', 'Kenneth Yee']",['Alan Yuen'],[],117.0,[],"['Edko Films', 'BDI Films Inc.', 'Heyi Pictures', 'San-Le Films']","China, Hong Kong",Mandarin,6.15,0,-0.6254982016275963,1.5768016594278589,3,1,10,3,1,0,0,4
tt3606752,Cars 3,2017.0,6,G,"['Family', 'Comedy', 'Adventure', 'Animation']",['Brian Fee'],"['Owen Wilson', 'Cristela Alonzo', 'Chris Cooper', 'Nathan Fillion', 'Larry the Cable Guy', 'Armie Hammer', 'Ray Magliozzi', 'Tony Shalhoub', 'Bonnie Hunt', 'Lea DeLaria']",['Kevin Reher'],"['Kiel Murray', 'Mike Rich', 'Bob Peterson']",['Randy Newman'],102.0,"['Jeremy Lasky', 'Michael Sparber', 'Kim White']",['Pixar'],"United States, Japan, United Kingdom, Hungary",English,6.6000000000000005,175000000,3.2487341261560068,1.5598209847361684,4,1,10,1,3,1,3,1
tt0268380,Ice Age,2002.0,7,PG,"['Animation', 'Comedy', 'Family', 'Adventure']",['Chris Wedge'],"['Ray Romano', 'John Leguizamo', 'Denis Leary', 'Goran Višnjić', 'Jack Black', 'Cedric the Entertainer', 'Stephen Root', 'Diedrich Bader', 'Alan Tudyk', 'Lorri Bagley']",['Lori Forte'],"['Michael Berg', 'Michael J. Wilson', 'Peter Ackerman']",['David Newman'],81.0,[],"['Blue Sky Studios', '20th Century Fox']",United States,English,7.175,59000000,0.6806715545965899,1.556194183641458,4,1,10,1,3,1,0,2
tt0892782,Monsters vs Aliens,2009.0,7,PG,"['Animation', 'Family', 'Adventure', 'Science Fiction']","['Conrad Vernon', 'Rob Letterman']","['Reese Witherspoon', 'Seth Rogen', 'Hugh Laurie', 'Rainn Wilson', 'Will Arnett', 'Kiefer Sutherland', 'Paul Rudd', 'Stephen Colbert', 'Julie White', 'Jeffrey Tambor']",['Lisa Stewart'],"['Jonathan Aibel', 'Rob Letterman', 'Maya Forbes', 'Glenn Berger', 'Wallace Wolodarsky']",['Henry Jackman'],94.0,[],['DreamWorks Animation'],"United States, United Kingdom","English, Portuguese",6.375,175000000,3.2487341261560068,1.546709665065186,4,2,10,1,5,1,0,1
tt0061852,The Jungle Book (1967),1967.0,10,G,"['Family', 'Animation', 'Adventure']",['Wolfgang Reitherman'],"['Bruce Reitherman', 'Phil Harris', 'Sebastian Cabot', 'George Sanders', 'Sterling Holloway', 'Louis Prima', ""J. Pat O'Malley"", 'Clint Howard', 'Chad Stuart', 'Lord Tim Hudson']",['Walt Disney'],[],['George Bruns'],78.0,[],['Walt Disney Productions'],United States,English,7.55,4000000,-0.5369443198496854,1.5276573700996232,3,1,10,1,0,1,0,1
tt0983193,The Adventures of Tintin,2011.0,10,PG,"['Adventure', 'Animation', 'Mystery']",['Steven Spielberg'],"['Jamie Bell', 'Andy Serkis', 'Daniel Craig', 'Nick Frost', 'Simon Pegg', 'Daniel Mays', 'Gad Elmaleh', 'Toby Jones', 'Enn Reitel', 'Mackenzie Crook']","['Steven Spielberg', 'Kathleen Kennedy', 'Peter Jackson', 'Carolynne Cunningham', 'Jason McGatlin']","['Edgar Wright', 'Joe Cornish', 'Steven Moffat']",['John Williams'],107.0,['Janusz Kamiński'],"['Paramount Pictures', 'Columbia Pictures', 'Hemisphere Media Capital', 'Nickelodeon Movies', 'Amblin Entertainment', 'WingNut Films', 'The Kennedy/Marshall Company']","New Zealand, United States",English,7.125,130000000,2.252502956154509,1.5059117136523763,3,1,10,5,3,1,1,7
tt1911658,Penguins of Madagascar,2014.0,9,PG,"['Family', 'Animation', 'Adventure', 'Comedy']","['Simon J. Smith', 'Eric Darnell']","['Tom McGrath', 'Chris Miller', 'Christopher Knights', 'Conrad Vernon', 'John Malkovich', 'Benedict Cumberbatch', 'Ken Jeong', 'Annet Mahendru', 'Peter Stormare', 'Andy Richter']","['Lara Breay', 'Mark Swift']","['Michael Colton', 'John Aboud', 'Brandon Sawyer']",['Lorne Balfe'],92.0,[],"['DreamWorks Animation', 'Pacific Data Images']","United States, United Kingdom","English, Italian, Mandarin, Spanish, Armenian",6.45,132000000,2.2967798970434643,1.503315240207241,4,2,10,2,3,1,0,2
tt0385752,The Golden Compass,2007.0,2,PG-13,"['Adventure', 'Fantasy']",['Chris Weitz'],"['Nicole Kidman', 'Daniel Craig', 'Dakota Blue Richards', 'Ben Walker', 'Freddie Highmore', 'Ian McKellen', 'Eva Green', 'Jim Carter', 'Tom Courtenay', 'Ian McShane']","['Bill Carraro', 'Deborah Forte']",['Chris Weitz'],['Alexandre Desplat'],113.0,['Henry Braham'],"['Depth of Field', 'New Line Cinema', 'Scholastic Productions', 'Ingenious Media']","United Kingdom, United States, Canada, France, Australia","English, Icelandic, Russian, French",5.375,180000000,3.359426478378396,1.496173779311285,2,1,10,2,1,1,1,4
tt1959490,Noah,2014.0,7,PG-13,"['Drama', 'Adventure']",['Darren Aronofsky'],"['Russell Crowe', 'Jennifer Connelly', 'Ray Winstone', 'Anthony Hopkins', 'Emma Watson', 'Logan Lerman', 'Douglas Booth', 'Nick Nolte', 'Mark Margolis', 'Kevin Durand']","['Scott Franklin', 'Mary Parent', 'Darren Aronofsky', 'Arnon Milchan']","['Ari Handel', 'Darren Aronofsky']",['Clint Mansell'],138.0,['Matthew Libatique'],"['Paramount Pictures', 'Regency Enterprises', 'Protozoa Pictures', 'Disruption Entertainment']",United States,English,6.45,125000000,2.1418106039321203,1.4440630083512769,2,1,10,4,2,1,1,4
tt6170484,Monster Hunt 2,2018.0,3,PG,"['Adventure', 'Comedy', 'Fantasy']",['Raman Hui Shing-Ngai'],"['Tony Leung', 'Bai Baihe', 'Jing Boran', 'Chris Lee Yuchun', 'Tony Yang', 'Eric Tsang', 'Zhang Li', 'Jiang Chao', 'Liu Beige', 'Cheng Zuo']","['Bill Kong Chi-Keung', 'Kenneth Yee']","['Su Liang', 'Jack Ng Wai-Lun', 'Sunny Chan Wing-Sun']",[],110.0,[],"['Edko Films', 'Tencent Pictures', 'China Film Group Corporation', 'Dadi Film Group', 'Tao Piao Piao', 'Huaxia Film Distribution']",China,Mandarin,5.725,0,-0.6254982016275963,1.4390832705091066,3,1,10,2,3,0,0,6
tt0104431,Home Alone 2: Lost in New York,1992.0,9,PG,"['Comedy', 'Family', 'Adventure']",['Chris Columbus'],"['Macaulay Culkin', 'Joe Pesci', 'Daniel Stern', ""Catherine O'Hara"", 'John Heard', 'Brenda Fricker', 'Tim Curry', 'Devin Ratray', 'Gerry Bamman', 'Rob Schneider']",['John Hughes'],['John Hughes'],['John Williams'],120.0,"['Julio Macat', ""Douglas F. O'Neons""]","['20th Century Fox', 'Hughes Entertainment']",United States,"English, French, Spanish, Latin",5.45,18000000,-0.227005733626997,1.424493513983936,3,1,10,1,1,1,2,2
tt5117670,Peter Rabbit,2018.0,3,PG,"['Animation', 'Adventure', 'Family']",['Will Gluck'],"['James Corden', 'Rose Byrne', 'Domhnall Gleeson', 'Margot Robbie', 'Elizabeth Debicki', 'Daisy Ridley', 'Colin Moody', 'Sam Neill', 'Marianne Jean-Baptiste', 'Felix Williamson']","['Zareh Nalbandian', 'Will Gluck']","['Will Gluck', 'Rob Lieber']",['Dominic Lewis'],95.0,['Peter Menzies Jr.'],"['Columbia Pictures', 'Olive Bridge Entertainment', 'Screen Australia', 'Screen NSW', 'Sony Pictures Animation', 'Animal Logic', 'MRC']","United Kingdom, Australia, United States",English,6.133333333333333,50000000,0.4814253205962903,1.3825420797995156,3,1,10,2,2,1,1,7
tt1985949,The Angry Birds Movie,2016.0,8,PG,"['Animation', 'Adventure', 'Comedy', 'Family']","['Clay Kaytis', 'Fergal Reilly']","['Jason Sudeikis', 'Josh Gad', 'Danny McBride', 'Maya Rudolph', 'Bill Hader', 'Peter Dinklage', 'Sean Penn', 'Keegan-Michael Key', 'Kate McKinnon', 'Tony Hale']","['John Cohen', 'Catherine Winder', 'Sean Mullen']",['Jon Vitti'],['Heitor Pereira'],97.0,[],"['Columbia Pictures', 'Rovio Entertainment', 'Rovio Animation']","United States, Finland",English,5.3,73000000,0.990610140819278,1.374470935608607,4,2,10,3,1,1,0,3
tt1679335,Trolls,2016.0,10,PG,"['Family', 'Animation', 'Fantasy', 'Adventure', 'Comedy', 'Music']",['Mike Mitchell'],"['Anna Kendrick', 'Justin Timberlake', 'Zooey Deschanel', 'Christopher Mintz-Plasse', 'Christine Baranski', 'Russell Brand', 'James Corden', 'Jeffrey Tambor', 'Ron Funches', 'Aino Jawo']",['Gina Shay'],"['Jonathan Aibel', 'Glenn Berger']",['Christophe Beck'],92.0,['Yong Duk Jhun'],['DreamWorks Animation'],"United States, India, United Kingdom, Germany",English,6.525,125000000,2.1418106039321203,1.3612166695790346,6,1,10,1,2,1,1,1
tt0114148,Pocahontas,1995.0,6,G,"['Adventure', 'Animation', 'Family', 'Romance']","['Mike Gabriel', 'Eric Goldberg']","['Irene Bedard', 'Mel Gibson', 'David Ogden Stiers', 'John Kassir', 'Christian Bale', 'Judy Kuhn', 'Billy Connolly', 'Frank Welker', 'Russell Means', 'Linda Hunt']",['James Pentecost'],"['Carl Binder', 'Susannah Grant', 'Philip LaZebnik']",['Alan Menken'],81.0,['Andreas Deja'],"['Walt Disney Pictures', 'Walt Disney Feature Animation']","United States, Japan","English, Algonquin",6.325,55000000,0.592117672818679,1.354387824454991,4,2,10,1,3,1,1,2
tt1979388,The Good Dinosaur,2015.0,9,PG,"['Adventure', 'Animation', 'Family']",['Peter Sohn'],"['Frances McDormand', 'Raymond Ochoa', 'Jeffrey Wright', 'Steve Zahn', 'Sam Elliott', 'Anna Paquin', 'John Ratzenberger', 'A.J. Buckley', 'Marcus Scribner', 'Peter Sohn']",['Denise Ream'],['Meg LeFauve'],"['Jeff Danna', 'Mychael Danna']",93.0,"['Sharon Calahan', 'Mahyar Abousaeedi']","['Pixar', 'Walt Disney Pictures']","United States, Japan",English,6.9,175000000,3.2487341261560068,1.2790872067408376,3,1,10,1,1,2,2,2
tt0096874,Back to the Future Part II,1989.0,9,PG,"['Adventure', 'Comedy', 'Science Fiction']",['Robert Zemeckis'],"['Michael J. Fox', 'Christopher Lloyd', 'Lea Thompson', 'Thomas F. Wilson', 'Elisabeth Shue', 'James Tolkan', 'Jeffrey Weissman', 'Casey Siemaszko', 'Billy Zane', 'J.J. Cohen']","['Bob Gale', 'Neil Canton']",['Bob Gale'],['Alan Silvestri'],108.0,['Dean Cundey'],"['Universal Pictures', 'Amblin Entertainment']",United States,English,6.9,40000000,0.260040616151513,1.2779599259162506,3,1,10,2,1,1,1,2
tt6264654,Free Guy,2021.0,1,PG-13,"['Comedy', 'Adventure', 'Science Fiction']",['Shawn Levy'],"['Ryan Reynolds', 'Jodie Comer', 'Lil Rel Howery', 'Joe Keery', 'Utkarsh Ambudkar', 'Taika Waititi', 'Channing Tatum', 'Aaron W Reed', 'Britne Oldford', 'Camille Kostek']","['Shawn Levy', 'Ryan Reynolds', 'Greg Berlanti', 'Sarah Schechter', 'Adam Kolbrenner', 'Dan Cohen']","['Matt Lieberman', 'Zak Penn']",['Christophe Beck'],115.0,['George Richmond'],"['Berlanti Productions', '21 Laps Entertainment', 'Maximum Effort', 'Lit Entertainment Group', '20th Century Studios']","United States, Canada","English, Japanese, German",7.2,110000000,1.8097335472649545,1.2753902026668746,3,1,10,6,2,1,1,5
tt0090555,Crocodile Dundee,1986.0,11,PG-13,"['Adventure', 'Comedy']",['Peter Faiman'],"['Paul Hogan', 'Linda Kozlowski', 'Mark Blum', 'David Gulpilil', 'Michael Lombard', 'John Meillon', 'Ritchie Singer', 'Maggie Blinco', 'Steve Rackman', 'Gerry Skilton']",['John Cornell'],"['John Cornell', 'Paul Hogan', 'Ken Shadie']",['Peter Best'],97.0,['Russell Boyd'],['Rimfire Films'],"Australia, United States",English,7.025,5000000,-0.5148058494052076,1.257351777032392,2,1,10,1,3,1,1,1
tt1109624,Paddington,2014.0,9,PG,"['Comedy', 'Adventure', 'Family']",['Paul King'],"['Ben Whishaw', 'Hugh Bonneville', 'Sally Hawkins', 'Madeleine Harris', 'Samuel Joslin', 'Julie Walters', 'Nicole Kidman', 'Imelda Staunton', 'Peter Capaldi', 'Michael Gambon']","['David Heyman', 'James Joseph McDonald']",['Paul King'],['Nick Urata'],95.0,['Erik Wilson'],"['StudioCanal', 'Anton Capital Entertainment', 'Heyday Films', 'TF1 Films Production', 'Dimension Films']","United Kingdom, France","English, Mandarin, Spanish",7.949999999999999,55000000,0.592117672818679,1.245871562489895,3,1,10,2,1,1,1,5
tt0338348,The Polar Express,2004.0,9,G,"['Animation', 'Adventure', 'Family', 'Fantasy']",['Robert Zemeckis'],"['Tom Hanks', 'Leslie Zemeckis', 'Eddie Deezen', 'Nona Gaye', 'Peter Scolari', 'Michael Jeter', 'Josh Hutcherson', 'Daryl Sabara', 'Jimmy Bennett', 'Tinashe']","['William Teitler', 'Steve Starkey', 'Robert Zemeckis', 'Gary Goetzman']","['William Broyles Jr.', 'Robert Zemeckis']",['Alan Silvestri'],100.0,"['Robert Presley', 'Don Burgess']","['Golden Mean', 'Playtone', 'ImageMovers', 'Castle Rock Entertainment', 'Shangri-La Entertainment']","United States, Australia",English,6.225,165000000,3.0273494217112296,1.2043123812774656,4,1,10,4,2,1,2,5
tt0145660,Austin Powers: The Spy Who Shagged Me,1999.0,6,PG-13,"['Adventure', 'Comedy', 'Crime', 'Science Fiction']",['Jay Roach'],"['Mike Myers', 'Heather Graham', 'Verne Troyer', 'Michael York', 'Robert Wagner', 'Seth Green', 'Mindy Sterling', 'Will Ferrell', 'Elizabeth Hurley', 'Rob Lowe']","['Eric McLeod', 'Jennifer Todd', 'Suzanne Todd', 'John S. Lyons', 'Mike Myers', 'Demi Moore']","['Mike Myers', 'Michael McCullers']",['George S. Clinton'],95.0,['Ueli Steiger'],"['New Line Cinema', ""Eric's Boy""]",United States,"English, German",6.05,33000000,0.1050713230401688,1.1694877084090265,4,1,10,6,2,1,1,2
tt2279373,The SpongeBob Movie: Sponge Out of Water,2015.0,4,PG,"['Family', 'Comedy', 'Adventure', 'Animation']","['Paul Tibbitt', 'Mike Mitchell']","['Tom Kenny', 'Bill Fagerbakke', 'Rodger Bumpass', 'Clancy Brown', 'Mr. Lawrence', 'Carolyn Lawrence', 'Antonio Banderas', 'Eric Bauza', 'Tim Conway', 'Eddie Deezen']","['Nan Morales', 'Craig Sost', 'Mary Parent']","['Glenn Berger', 'Jonathan Aibel']",['John Debney'],92.0,['Phil Meheux'],"['Paramount Animation', 'Paramount Pictures', 'Nickelodeon Movies', 'United Plankton Pictures', 'Film Victoria', 'Rough Draft Studios', 'Disruption Entertainment']","United States, South Korea, Australia",English,6.574999999999999,74000000,1.0127486112637558,1.167192142096953,4,2,10,3,2,1,1,7
tt0397892,Bolt,2008.0,9,PG,"['Animation', 'Family', 'Adventure', 'Comedy']","['Chris Williams', 'Byron Howard']","['John Travolta', 'Susie Essman', 'Mark Walton', 'Malcolm McDowell', 'Miley Cyrus', 'James Lipton', 'Greg Germann', 'Diedrich Bader', 'Nick Swardson', 'J.P. Manoux']",['Clark Spencer'],"['Dan Fogelman', 'Chris Williams']",['John Powell'],96.0,[],"['Walt Disney Animation Studios', 'Walt Disney Pictures']","United States, Japan",English,7.25,150000000,2.6952723650440635,1.1584308124575,4,2,10,1,2,1,0,2
tt0120762,Mulan (1998),1998.0,6,G,"['Animation', 'Family', 'Adventure']","['Tony Bancroft', 'Barry Cook']","['Ming-Na Wen', 'Eddie Murphy', 'BD Wong', 'Miguel Ferrer', 'Harvey Fierstein', 'Freda Foh Shen', 'June Foray', 'James Hong', 'Miriam Margolyes', 'Pat Morita']",['Pam Coats'],"['Eugenia Bostwick-Singer', 'Raymond Singer', 'Rita Hsiao', 'Chris Sanders', 'Philip LaZebnik']",['Jerry Goldsmith'],87.0,[],"['Walt Disney Pictures', 'Walt Disney Feature Animation']",United States,"English, Mandarin",8.0,90000000,1.3669641383753997,1.1277085817457086,3,2,10,1,5,1,0,2
tt0055254,One Hundred and One Dalmatians,1961.0,4,G,"['Adventure', 'Animation', 'Comedy', 'Family']","['Hamilton Luske', 'Clyde Geronimi', 'Wolfgang Reitherman']","['Rod Taylor', ""J. Pat O'Malley"", 'Betty Lou Gerson', 'Martha Wentworth', 'Ben Wright', 'Cate Bauer', 'David Frankham', 'Frederick Worlock', 'Lisa Davis', 'Tom Conway']",['Walt Disney'],[],['George Bruns'],79.0,[],['Walt Disney Productions'],United States,English,8.15,3600000,-0.5457997080274765,1.1205419719745593,4,3,10,1,0,1,0,1
tt0164912,Stuart Little,1999.0,2,PG,"['Family', 'Fantasy', 'Comedy', 'Adventure']",['Rob Minkoff'],"['Michael J. Fox', 'Chazz Palminteri', 'Nathan Lane', 'Geena Davis', 'Hugh Laurie', 'Jonathan Lipnicki', 'David Alan Grier', 'Steve Zahn', 'Jim Doughan', 'Bruno Kirby']",['Douglas Wick'],"['M. Night Shyamalan', 'Greg Brooker']",['Alan Silvestri'],84.0,['Guillermo Navarro'],"['Franklin/Waterman Productions', 'Columbia Pictures', 'Global Medien KG', 'Red Wagon Entertainment']","Germany, United States","English, Dutch",6.225,133000000,2.3189183674879423,1.10499215591753,4,1,10,1,2,1,1,4
tt2567026,Alice Through the Looking Glass,2016.0,8,PG,"['Adventure', 'Family', 'Fantasy']",['James Bobin'],"['Mia Wasikowska', 'Johnny Depp', 'Anne Hathaway', 'Helena Bonham Carter', 'Sacha Baron Cohen', 'Matt Lucas', 'Alan Rickman', 'Stephen Fry', 'Michael Sheen', 'Timothy Spall']","['Tim Burton', 'Joe Roth', 'Jennifer Todd', 'Suzanne Todd']",['Linda Woolverton'],['Danny Elfman'],113.0,['Stuart Dryburgh'],"['Legend3D', 'Walt Disney Pictures', 'Roth Films', 'Team Todd', 'Tim Burton Productions']","United States, Thailand, United Kingdom, India, Canada",English,4.775,170000000,3.1380417739336184,1.1013099708440586,3,1,10,4,1,1,1,5
tt6495056,Migration,2023.0,2,PG,"['Family', 'Comedy', 'Adventure', 'Animation']",['Benjamin Renner'],"['Kumail Nanjiani', 'Elizabeth Banks', 'Caspar Jennings', 'Tresi Gazal', 'Awkwafina', 'Carol Kane', 'Keegan-Michael Key', 'Danny DeVito', 'David Mitchell', 'Isabela Merced']",['Chris Meledandri'],['Mike White'],['John Powell'],83.0,[],"['Universal Pictures', 'Illumination']",United States,English,6.7,72000000,0.9684716703748004,1.0976135150188318,4,1,10,1,1,1,0,2
tt0451079,Horton Hears a Who!,2008.0,7,G,"['Animation', 'Comedy', 'Family', 'Adventure', 'Fantasy']","['Steve Martino', 'Jimmy Hayward']","['Jim Carrey', 'Steve Carell', 'Carol Burnett', 'Will Arnett', 'Seth Rogen', 'Dan Fogler', 'Isla Fisher', 'Jonah Hill', 'Amy Poehler', 'Jaime Pressly']","['Bob Gordon', 'Bruce Anderson']","['Ken Daurio', 'Cinco Paul']",['John Powell'],86.0,[],"['Blue Sky Studios', '20th Century Fox Animation', 'Dr. Seuss Enterprises', '20th Century Fox']","United States, United Kingdom",English,7.075,85000000,1.2562717861530108,1.0965102160052969,5,2,10,2,2,1,0,4
tt1935859,Miss Peregrine's Home for Peculiar Children,2016.0,11,PG-13,"['Fantasy', 'Adventure', 'Drama', 'Family', 'Thriller']",['Tim Burton'],"['Eva Green', 'Asa Butterfield', 'Samuel L. Jackson', 'Judi Dench', 'Rupert Everett', ""Chris O'Dowd"", 'Allison Janney', 'Ella Purnell', 'Terence Stamp', 'Milo Parker']","['Jenno Topping', 'Peter Chernin']",['Jane Goldman'],"['Matthew Margeson', 'Michael Higham']",127.0,['Bruno Delbonnel'],"['Chernin Entertainment', 'Tim Burton Productions', 'TSG Entertainment', '20th Century Fox']","United States, United Kingdom, Belgium, Canada",English,6.425,110000000,1.8097335472649545,1.0851633507544045,5,1,10,2,1,2,1,4
tt3411444,Ferdinand,2017.0,2,PG,"['Animation', 'Family', 'Adventure', 'Comedy']",['Carlos Saldanha'],"['John Cena', 'Kate McKinnon', 'Anthony Anderson', 'Bobby Cannavale', 'Peyton Manning', 'Gina Rodriguez', 'Miguel Ángel Silvestre', 'David Tennant', 'Flula Borg', 'Jerrod Carmichael']","['Bruce Anderson', 'Lori Forte', 'John Davis', 'Lisa Marie Stetler']","['Tim Federle', 'Brad Copeland', 'Robert L. Baird']",['John Powell'],108.0,['Renato Falcão'],"['Blue Sky Studios', '20th Century Fox Animation', 'Davis Entertainment', '20th Century Fox']","United States, United Kingdom, Canada","English, Spanish, German",6.675,111000000,1.831872017709432,1.077325358837899,4,1,10,4,3,1,1,4
tt4468740,Paddington 2,2017.0,9,PG,"['Adventure', 'Comedy', 'Family']",['Paul King'],"['Ben Whishaw', 'Sally Hawkins', 'Hugh Bonneville', 'Madeleine Harris', 'Samuel Joslin', 'Julie Walters', 'Hugh Grant', 'Imelda Staunton', 'Brendan Gleeson', 'Jim Broadbent']",['David Heyman'],"['Paul King', 'Simon Farnaby']",['Dario Marianelli'],103.0,['Erik Wilson'],"['StudioCanal', 'Heyday Films', 'Anton Capital Entertainment']","France, United Kingdom",English,8.5,40000000,0.260040616151513,1.050694610736238,3,1,10,1,2,1,1,3
tt0389790,Bee Movie,2007.0,10,PG,"['Family', 'Animation', 'Adventure', 'Comedy']","['Simon J. Smith', 'Steve Hickner']","['Jerry Seinfeld', 'Renée Zellweger', 'Matthew Broderick', 'Patrick Warburton', 'John Goodman', 'Chris Rock', 'Kathy Bates', 'Barry Levinson', 'Larry King', 'Ray Liotta']","['Christina Steinberg', 'Jerry Seinfeld']","['Jerry Seinfeld', 'Spike Feresten', 'Barry Marder', 'Andy Robin']",['Rupert Gregson-Williams'],91.0,['David C. Lawson'],"['Columbus 81 Productions', 'DreamWorks Animation']","United States, Canada",English,5.6,150000000,2.6952723650440635,1.0369181730688255,4,2,10,2,4,1,1,2
